id,org:resource,concept:name,time:timestamp,org:role,case:Permit travel permit number,case:DeclarationNumber,case:Amount,case:RequestedAmount,case:Permit TaskNumber,case:Permit BudgetNumber,case:OriginalAmount,case:Permit ProjectNumber,case:concept:name,case:Permit OrganizationalEntity,case:travel permit number,case:Permit RequestedBudget,case:id,case:Permit ID,case:Permit id,case:BudgetNumber,case:Permit ActivityNumber,case:AdjustedAmount
st_step 56516_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-04-25 19:51:01+00:00,EMPLOYEE,travel permit number 56508,declaration number 56510,1040.8425674912392,1040.8425674912392,UNKNOWN,budget 565,1040.8425674912392,UNKNOWN,declaration 56509,organizational unit 65456,travel permit number 56508,335.74389199252164,declaration 56509,travel permit 56507,travel permit 56507,budget 145911,UNKNOWN,1040.8425674912392
st_step 56514_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-04-25 19:52:41+00:00,ADMINISTRATION,travel permit number 56508,declaration number 56510,1040.8425674912392,1040.8425674912392,UNKNOWN,budget 565,1040.8425674912392,UNKNOWN,declaration 56509,organizational unit 65456,travel permit number 56508,335.74389199252164,declaration 56509,travel permit 56507,travel permit 56507,budget 145911,UNKNOWN,1040.8425674912392
st_step 56515_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-04-26 09:31:43+00:00,SUPERVISOR,travel permit number 56508,declaration number 56510,1040.8425674912392,1040.8425674912392,UNKNOWN,budget 565,1040.8425674912392,UNKNOWN,declaration 56509,organizational unit 65456,travel permit number 56508,335.74389199252164,declaration 56509,travel permit 56507,travel permit 56507,budget 145911,UNKNOWN,1040.8425674912392
fd_declaration 56509_17,SYSTEM,Request Payment,2018-04-26 12:54:09+00:00,UNDEFINED,travel permit number 56508,declaration number 56510,1040.8425674912392,1040.8425674912392,UNKNOWN,budget 565,1040.8425674912392,UNKNOWN,declaration 56509,organizational unit 65456,travel permit number 56508,335.74389199252164,declaration 56509,travel permit 56507,travel permit 56507,budget 145911,UNKNOWN,1040.8425674912392
fd_declaration 56509_18,SYSTEM,Payment Handled,2018-04-30 17:31:11+00:00,UNDEFINED,travel permit number 56508,declaration number 56510,1040.8425674912392,1040.8425674912392,UNKNOWN,budget 565,1040.8425674912392,UNKNOWN,declaration 56509,organizational unit 65456,travel permit number 56508,335.74389199252164,declaration 56509,travel permit 56507,travel permit 56507,budget 145911,UNKNOWN,1040.8425674912392
st_step 56536_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-02-25 18:43:32+00:00,EMPLOYEE,travel permit number 56533,declaration number 56535,198.17612226433423,198.17612226433423,UNKNOWN,budget 2365,198.17612226433423,UNKNOWN,declaration 56534,organizational unit 65464,travel permit number 56533,168.14752971427097,declaration 56534,travel permit 56532,travel permit 56532,budget 146723,activity 2366,198.17612226433423
st_step 56537_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-02-25 18:43:34+00:00,ADMINISTRATION,travel permit number 56533,declaration number 56535,198.17612226433423,198.17612226433423,UNKNOWN,budget 2365,198.17612226433423,UNKNOWN,declaration 56534,organizational unit 65464,travel permit number 56533,168.14752971427097,declaration 56534,travel permit 56532,travel permit 56532,budget 146723,activity 2366,198.17612226433423
st_step 56538_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-02-26 15:05:52+00:00,SUPERVISOR,travel permit number 56533,declaration number 56535,198.17612226433423,198.17612226433423,UNKNOWN,budget 2365,198.17612226433423,UNKNOWN,declaration 56534,organizational unit 65464,travel permit number 56533,168.14752971427097,declaration 56534,travel permit 56532,travel permit 56532,budget 146723,activity 2366,198.17612226433423
rv_travel permit 56532_6,STAFF MEMBER,Start trip,2018-04-03 00:00:00+00:00,EMPLOYEE,travel permit number 56533,declaration number 56535,198.17612226433423,198.17612226433423,UNKNOWN,budget 2365,198.17612226433423,UNKNOWN,declaration 56534,organizational unit 65464,travel permit number 56533,168.14752971427097,declaration 56534,travel permit 56532,travel permit 56532,budget 146723,activity 2366,198.17612226433423
rv_travel permit 56532_7,STAFF MEMBER,End trip,2018-04-06 00:00:00+00:00,EMPLOYEE,travel permit number 56533,declaration number 56535,198.17612226433423,198.17612226433423,UNKNOWN,budget 2365,198.17612226433423,UNKNOWN,declaration 56534,organizational unit 65464,travel permit number 56533,168.14752971427097,declaration 56534,travel permit 56532,travel permit 56532,budget 146723,activity 2366,198.17612226433423
st_step 56539_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-04-08 14:09:44+00:00,EMPLOYEE,travel permit number 56533,declaration number 56535,198.17612226433423,198.17612226433423,UNKNOWN,budget 2365,198.17612226433423,UNKNOWN,declaration 56534,organizational unit 65464,travel permit number 56533,168.14752971427097,declaration 56534,travel permit 56532,travel permit 56532,budget 146723,activity 2366,198.17612226433423
st_step 56541_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-04-08 14:11:47+00:00,ADMINISTRATION,travel permit number 56533,declaration number 56535,198.17612226433423,198.17612226433423,UNKNOWN,budget 2365,198.17612226433423,UNKNOWN,declaration 56534,organizational unit 65464,travel permit number 56533,168.14752971427097,declaration 56534,travel permit 56532,travel permit 56532,budget 146723,activity 2366,198.17612226433423
st_step 56540_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-04-10 16:07:08+00:00,SUPERVISOR,travel permit number 56533,declaration number 56535,198.17612226433423,198.17612226433423,UNKNOWN,budget 2365,198.17612226433423,UNKNOWN,declaration 56534,organizational unit 65464,travel permit number 56533,168.14752971427097,declaration 56534,travel permit 56532,travel permit 56532,budget 146723,activity 2366,198.17612226433423
fd_declaration 56534_17,SYSTEM,Request Payment,2018-04-12 10:17:05+00:00,UNDEFINED,travel permit number 56533,declaration number 56535,198.17612226433423,198.17612226433423,UNKNOWN,budget 2365,198.17612226433423,UNKNOWN,declaration 56534,organizational unit 65464,travel permit number 56533,168.14752971427097,declaration 56534,travel permit 56532,travel permit 56532,budget 146723,activity 2366,198.17612226433423
fd_declaration 56534_18,SYSTEM,Payment Handled,2018-04-16 17:31:10+00:00,UNDEFINED,travel permit number 56533,declaration number 56535,198.17612226433423,198.17612226433423,UNKNOWN,budget 2365,198.17612226433423,UNKNOWN,declaration 56534,organizational unit 65464,travel permit number 56533,168.14752971427097,declaration 56534,travel permit 56532,travel permit 56532,budget 146723,activity 2366,198.17612226433423
st_step 56583_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-10-11 10:18:09+00:00,EMPLOYEE,travel permit number 56579,declaration number 56581,265.84376097038114,265.84376097038114,UNKNOWN,budget 1370,265.84376097038114,UNKNOWN,declaration 56580,organizational unit 65455,travel permit number 56579,363.84219318671035,declaration 56580,travel permit 56578,travel permit 56578,budget 147416,UNKNOWN,265.84376097038114
st_step 56584_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-10-11 10:20:36+00:00,ADMINISTRATION,travel permit number 56579,declaration number 56581,265.84376097038114,265.84376097038114,UNKNOWN,budget 1370,265.84376097038114,UNKNOWN,declaration 56580,organizational unit 65455,travel permit number 56579,363.84219318671035,declaration 56580,travel permit 56578,travel permit 56578,budget 147416,UNKNOWN,265.84376097038114
st_step 56582_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-10-12 09:45:45+00:00,SUPERVISOR,travel permit number 56579,declaration number 56581,265.84376097038114,265.84376097038114,UNKNOWN,budget 1370,265.84376097038114,UNKNOWN,declaration 56580,organizational unit 65455,travel permit number 56579,363.84219318671035,declaration 56580,travel permit 56578,travel permit 56578,budget 147416,UNKNOWN,265.84376097038114
rv_travel permit 56578_6,STAFF MEMBER,Start trip,2018-11-20 00:00:00+00:00,EMPLOYEE,travel permit number 56579,declaration number 56581,265.84376097038114,265.84376097038114,UNKNOWN,budget 1370,265.84376097038114,UNKNOWN,declaration 56580,organizational unit 65455,travel permit number 56579,363.84219318671035,declaration 56580,travel permit 56578,travel permit 56578,budget 147416,UNKNOWN,265.84376097038114
rv_travel permit 56578_7,STAFF MEMBER,End trip,2018-11-23 00:00:00+00:00,EMPLOYEE,travel permit number 56579,declaration number 56581,265.84376097038114,265.84376097038114,UNKNOWN,budget 1370,265.84376097038114,UNKNOWN,declaration 56580,organizational unit 65455,travel permit number 56579,363.84219318671035,declaration 56580,travel permit 56578,travel permit 56578,budget 147416,UNKNOWN,265.84376097038114
st_step 56585_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-11-29 13:18:55+00:00,EMPLOYEE,travel permit number 56579,declaration number 56581,265.84376097038114,265.84376097038114,UNKNOWN,budget 1370,265.84376097038114,UNKNOWN,declaration 56580,organizational unit 65455,travel permit number 56579,363.84219318671035,declaration 56580,travel permit 56578,travel permit 56578,budget 147416,UNKNOWN,265.84376097038114
st_step 56587_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-11-29 13:22:17+00:00,ADMINISTRATION,travel permit number 56579,declaration number 56581,265.84376097038114,265.84376097038114,UNKNOWN,budget 1370,265.84376097038114,UNKNOWN,declaration 56580,organizational unit 65455,travel permit number 56579,363.84219318671035,declaration 56580,travel permit 56578,travel permit 56578,budget 147416,UNKNOWN,265.84376097038114
st_step 56586_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-11-30 08:52:43+00:00,SUPERVISOR,travel permit number 56579,declaration number 56581,265.84376097038114,265.84376097038114,UNKNOWN,budget 1370,265.84376097038114,UNKNOWN,declaration 56580,organizational unit 65455,travel permit number 56579,363.84219318671035,declaration 56580,travel permit 56578,travel permit 56578,budget 147416,UNKNOWN,265.84376097038114
fd_declaration 56580_17,SYSTEM,Request Payment,2018-11-30 10:23:37+00:00,UNDEFINED,travel permit number 56579,declaration number 56581,265.84376097038114,265.84376097038114,UNKNOWN,budget 1370,265.84376097038114,UNKNOWN,declaration 56580,organizational unit 65455,travel permit number 56579,363.84219318671035,declaration 56580,travel permit 56578,travel permit 56578,budget 147416,UNKNOWN,265.84376097038114
fd_declaration 56580_18,SYSTEM,Payment Handled,2018-12-03 17:31:23+00:00,UNDEFINED,travel permit number 56579,declaration number 56581,265.84376097038114,265.84376097038114,UNKNOWN,budget 1370,265.84376097038114,UNKNOWN,declaration 56580,organizational unit 65455,travel permit number 56579,363.84219318671035,declaration 56580,travel permit 56578,travel permit 56578,budget 147416,UNKNOWN,265.84376097038114
st_step 56738_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-10-02 09:58:08+00:00,EMPLOYEE,travel permit number 56733,declaration number 56735,301.47484765473934,301.47484765473934,task 427,budget 2351,301.47484765473934,project 23908,declaration 56734,organizational unit 65458,travel permit number 56733,574.7231232119985,declaration 56734,travel permit 56732,travel permit 56732,budget 147384,UNKNOWN,301.47484765473934
st_step 56736_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-10-02 09:58:37+00:00,ADMINISTRATION,travel permit number 56733,declaration number 56735,301.47484765473934,301.47484765473934,task 427,budget 2351,301.47484765473934,project 23908,declaration 56734,organizational unit 65458,travel permit number 56733,574.7231232119985,declaration 56734,travel permit 56732,travel permit 56732,budget 147384,UNKNOWN,301.47484765473934
st_step 56737_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-10-08 08:50:12+00:00,SUPERVISOR,travel permit number 56733,declaration number 56735,301.47484765473934,301.47484765473934,task 427,budget 2351,301.47484765473934,project 23908,declaration 56734,organizational unit 65458,travel permit number 56733,574.7231232119985,declaration 56734,travel permit 56732,travel permit 56732,budget 147384,UNKNOWN,301.47484765473934
rv_travel permit 56732_6,STAFF MEMBER,Start trip,2018-10-23 00:00:00+00:00,EMPLOYEE,travel permit number 56733,declaration number 56735,301.47484765473934,301.47484765473934,task 427,budget 2351,301.47484765473934,project 23908,declaration 56734,organizational unit 65458,travel permit number 56733,574.7231232119985,declaration 56734,travel permit 56732,travel permit 56732,budget 147384,UNKNOWN,301.47484765473934
rv_travel permit 56732_7,STAFF MEMBER,End trip,2018-10-24 00:00:00+00:00,EMPLOYEE,travel permit number 56733,declaration number 56735,301.47484765473934,301.47484765473934,task 427,budget 2351,301.47484765473934,project 23908,declaration 56734,organizational unit 65458,travel permit number 56733,574.7231232119985,declaration 56734,travel permit 56732,travel permit 56732,budget 147384,UNKNOWN,301.47484765473934
st_step 56739_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-25 10:34:19+00:00,EMPLOYEE,travel permit number 56733,declaration number 56735,301.47484765473934,301.47484765473934,task 427,budget 2351,301.47484765473934,project 23908,declaration 56734,organizational unit 65458,travel permit number 56733,574.7231232119985,declaration 56734,travel permit 56732,travel permit 56732,budget 147384,UNKNOWN,301.47484765473934
st_step 56740_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-25 10:42:57+00:00,ADMINISTRATION,travel permit number 56733,declaration number 56735,301.47484765473934,301.47484765473934,task 427,budget 2351,301.47484765473934,project 23908,declaration 56734,organizational unit 65458,travel permit number 56733,574.7231232119985,declaration 56734,travel permit 56732,travel permit 56732,budget 147384,UNKNOWN,301.47484765473934
st_step 56741_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-26 09:12:12+00:00,SUPERVISOR,travel permit number 56733,declaration number 56735,301.47484765473934,301.47484765473934,task 427,budget 2351,301.47484765473934,project 23908,declaration 56734,organizational unit 65458,travel permit number 56733,574.7231232119985,declaration 56734,travel permit 56732,travel permit 56732,budget 147384,UNKNOWN,301.47484765473934
fd_declaration 56734_17,SYSTEM,Request Payment,2018-10-30 09:15:33+00:00,UNDEFINED,travel permit number 56733,declaration number 56735,301.47484765473934,301.47484765473934,task 427,budget 2351,301.47484765473934,project 23908,declaration 56734,organizational unit 65458,travel permit number 56733,574.7231232119985,declaration 56734,travel permit 56732,travel permit 56732,budget 147384,UNKNOWN,301.47484765473934
fd_declaration 56734_18,SYSTEM,Payment Handled,2018-11-01 17:31:16+00:00,UNDEFINED,travel permit number 56733,declaration number 56735,301.47484765473934,301.47484765473934,task 427,budget 2351,301.47484765473934,project 23908,declaration 56734,organizational unit 65458,travel permit number 56733,574.7231232119985,declaration 56734,travel permit 56732,travel permit 56732,budget 147384,UNKNOWN,301.47484765473934
st_step 56748_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-10-03 15:22:50+00:00,EMPLOYEE,travel permit number 56743,declaration number 56745,826.2261834428739,826.2261834428739,task 427,budget 1644,826.2261834428739,project 2073,declaration 56744,organizational unit 65458,travel permit number 56743,828.8124983012056,declaration 56744,travel permit 56742,travel permit 56742,budget 147397,UNKNOWN,826.2261834428739
st_step 56747_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-10-03 15:23:04+00:00,ADMINISTRATION,travel permit number 56743,declaration number 56745,826.2261834428739,826.2261834428739,task 427,budget 1644,826.2261834428739,project 2073,declaration 56744,organizational unit 65458,travel permit number 56743,828.8124983012056,declaration 56744,travel permit 56742,travel permit 56742,budget 147397,UNKNOWN,826.2261834428739
